Vardas              Pavarde             Galutinis
Pavarde1418         Vardas1418          6.8
Pavarde1419         Vardas1419          7.4
Pavarde1420         Vardas1420          6.2
Pavarde1421         Vardas1421          5.4
Pavarde1423         Vardas1423          8
Pavarde1425         Vardas1425          6.2
Pavarde1427         Vardas1427          5.8
Pavarde1430         Vardas1430          8
Pavarde1431         Vardas1431          5.4
Pavarde1432         Vardas1432          5.4
Pavarde1433         Vardas1433          8.4
Pavarde1434         Vardas1434          7
Pavarde1436         Vardas1436          8
Pavarde1437         Vardas1437          7.6
Pavarde1438         Vardas1438          7.6
Pavarde1439         Vardas1439          7
Pavarde1440         Vardas1440          7.8
Pavarde1441         Vardas1441          5
Pavarde1442         Vardas1442          6.8
Pavarde1443         Vardas1443          6.8
Pavarde1444         Vardas1444          6.4
Pavarde1445         Vardas1445          6.2
Pavarde1448         Vardas1448          7.8
Pavarde1451         Vardas1451          5.6
Pavarde1460         Vardas1460          7.6
Pavarde1462         Vardas1462          6.2
Pavarde1463         Vardas1463          8.4
Pavarde1464         Vardas1464          5.6
Pavarde1466         Vardas1466          5.4
Pavarde1467         Vardas1467          7.8
Pavarde1471         Vardas1471          6.2
Pavarde1474         Vardas1474          6
Pavarde1475         Vardas1475          5
Pavarde1477         Vardas1477          5.8
Pavarde1480         Vardas1480          7.4
Pavarde1482         Vardas1482          5.4
Pavarde1484         Vardas1484          7
Pavarde1486         Vardas1486          8
Pavarde1487         Vardas1487          5.6
Pavarde1489         Vardas1489          8
Pavarde1491         Vardas1491          5.8
Pavarde1492         Vardas1492          6
Pavarde1493         Vardas1493          5.8
Pavarde1495         Vardas1495          6.4
Pavarde1496         Vardas1496          5.8
Pavarde1497         Vardas1497          5.8
Pavarde1499         Vardas1499          6.8
Pavarde1501         Vardas1501          7.2
Pavarde1504         Vardas1504          5.8
Pavarde1508         Vardas1508          7.4
Pavarde1510         Vardas1510          6.8
Pavarde1512         Vardas1512          7.4
Pavarde1513         Vardas1513          5
Pavarde1515         Vardas1515          6.8
Pavarde1516         Vardas1516          6.2
Pavarde1518         Vardas1518          5
Pavarde1520         Vardas1520          7.2
Pavarde1523         Vardas1523          6
Pavarde1526         Vardas1526          7.6
Pavarde1528         Vardas1528          5.8
Pavarde1531         Vardas1531          5.6
Pavarde1533         Vardas1533          6.2
Pavarde1538         Vardas1538          5.6
Pavarde1539         Vardas1539          7.8
Pavarde1540         Vardas1540          6.4
Pavarde1541         Vardas1541          5.4
Pavarde1542         Vardas1542          5.2
Pavarde1545         Vardas1545          5.6
Pavarde1546         Vardas1546          6
Pavarde1547         Vardas1547          6.6
Pavarde1549         Vardas1549          7
Pavarde1551         Vardas1551          7.6
Pavarde1552         Vardas1552          8
Pavarde1556         Vardas1556          5
Pavarde1557         Vardas1557          6.6
Pavarde1558         Vardas1558          8.4
Pavarde1560         Vardas1560          5.2
Pavarde1562         Vardas1562          8.2
Pavarde1563         Vardas1563          7.8
Pavarde1565         Vardas1565          5.4
Pavarde1566         Vardas1566          7.6
Pavarde1567         Vardas1567          5.2
Pavarde1568         Vardas1568          6.8
Pavarde1569         Vardas1569          6.8
Pavarde1570         Vardas1570          5.8
Pavarde1571         Vardas1571          6.8
Pavarde1573         Vardas1573          6.6
Pavarde1574         Vardas1574          8.4
Pavarde1577         Vardas1577          5.6
Pavarde1578         Vardas1578          5.2
Pavarde1579         Vardas1579          5.6
Pavarde1580         Vardas1580          6.6
Pavarde1581         Vardas1581          8
Pavarde1582         Vardas1582          6.2
Pavarde1584         Vardas1584          6.2
Pavarde1586         Vardas1586          5
Pavarde1588         Vardas1588          6.2
Pavarde1590         Vardas1590          5
Pavarde1591         Vardas1591          5.6
Pavarde1593         Vardas1593          6.6
Pavarde1597         Vardas1597          6.2
Pavarde1599         Vardas1599          8.4
Pavarde1600         Vardas1600          8
Pavarde1601         Vardas1601          7.4
Pavarde1605         Vardas1605          6.4
Pavarde1606         Vardas1606          6.8
Pavarde1607         Vardas1607          7.6
Pavarde1608         Vardas1608          5.2
Pavarde1610         Vardas1610          7.6
Pavarde1611         Vardas1611          5.8
Pavarde1612         Vardas1612          8
Pavarde1616         Vardas1616          6.4
Pavarde1617         Vardas1617          6.2
Pavarde1619         Vardas1619          7.4
Pavarde1620         Vardas1620          6.2
Pavarde1621         Vardas1621          6.2
Pavarde1623         Vardas1623          6.8
Pavarde1624         Vardas1624          5
Pavarde1625         Vardas1625          5.6
Pavarde1626         Vardas1626          6.2
Pavarde1627         Vardas1627          7.2
Pavarde1631         Vardas1631          6.2
Pavarde1632         Vardas1632          6.8
Pavarde1637         Vardas1637          8
Pavarde1640         Vardas1640          8.8
Pavarde1641         Vardas1641          7.4
Pavarde1642         Vardas1642          8.8
Pavarde1643         Vardas1643          7
Pavarde1644         Vardas1644          5.4
Pavarde1645         Vardas1645          5
Pavarde1647         Vardas1647          7.4
Pavarde1648         Vardas1648          8
Pavarde1649         Vardas1649          6.8
Pavarde1651         Vardas1651          7.8
Pavarde1652         Vardas1652          5.6
Pavarde1653         Vardas1653          6
Pavarde1656         Vardas1656          6.8
Pavarde1657         Vardas1657          7
Pavarde1658         Vardas1658          7
Pavarde1659         Vardas1659          7.6
Pavarde1660         Vardas1660          6.6
Pavarde1661         Vardas1661          5.4
Pavarde1662         Vardas1662          6
Pavarde1663         Vardas1663          6.2
Pavarde1665         Vardas1665          6.8
Pavarde1668         Vardas1668          6.2
Pavarde1670         Vardas1670          8.4
Pavarde1671         Vardas1671          7.4
Pavarde1672         Vardas1672          6
Pavarde1673         Vardas1673          8.4
Pavarde1675         Vardas1675          7.8
Pavarde1676         Vardas1676          6.4
Pavarde1680         Vardas1680          5
Pavarde1683         Vardas1683          7
Pavarde1684         Vardas1684          6.8
Pavarde1685         Vardas1685          6.6
Pavarde1686         Vardas1686          6.8
Pavarde1687         Vardas1687          6
Pavarde1690         Vardas1690          5.6
Pavarde1691         Vardas1691          6.6
Pavarde1692         Vardas1692          5.6
Pavarde1694         Vardas1694          7.2
Pavarde1698         Vardas1698          8.2
Pavarde1701         Vardas1701          5.8
Pavarde1706         Vardas1706          5.8
Pavarde1708         Vardas1708          8
Pavarde1710         Vardas1710          7.6
Pavarde1711         Vardas1711          6.8
Pavarde1713         Vardas1713          5.2
Pavarde1714         Vardas1714          7.2
Pavarde1715         Vardas1715          7.2
Pavarde1717         Vardas1717          6.8
Pavarde1718         Vardas1718          8
Pavarde1720         Vardas1720          5
Pavarde1724         Vardas1724          7.4
Pavarde1725         Vardas1725          7
Pavarde1726         Vardas1726          5.8
Pavarde1727         Vardas1727          7.2
Pavarde1730         Vardas1730          6.6
Pavarde1733         Vardas1733          5.6
Pavarde1734         Vardas1734          8.4
Pavarde1735         Vardas1735          5.4
Pavarde1736         Vardas1736          5.8
Pavarde1737         Vardas1737          5.8
Pavarde1738         Vardas1738          5.6
Pavarde1739         Vardas1739          6
Pavarde1746         Vardas1746          6
Pavarde1747         Vardas1747          6.2
Pavarde1749         Vardas1749          7
Pavarde1750         Vardas1750          7
Pavarde1752         Vardas1752          8
Pavarde1753         Vardas1753          8
Pavarde1754         Vardas1754          7.2
Pavarde1759         Vardas1759          6.4
Pavarde1760         Vardas1760          5.8
Pavarde1762         Vardas1762          8
