Vardas              Pavarde             Galutinis
Pavarde1850         Vardas1850          3
Pavarde1851         Vardas1851          2.8
Pavarde1852         Vardas1852          3
Pavarde1858         Vardas1858          4.2
Pavarde1860         Vardas1860          4.4
Pavarde1861         Vardas1861          2.2
Pavarde1862         Vardas1862          4.8
Pavarde1867         Vardas1867          2.8
Pavarde1870         Vardas1870          3
Pavarde1871         Vardas1871          3
Pavarde1872         Vardas1872          4.8
Pavarde1873         Vardas1873          3.2
Pavarde1878         Vardas1878          4.4
Pavarde1884         Vardas1884          2.8
Pavarde1885         Vardas1885          3.2
Pavarde1887         Vardas1887          3
Pavarde1888         Vardas1888          4.4
Pavarde1892         Vardas1892          3.6
Pavarde1893         Vardas1893          2.2
Pavarde1894         Vardas1894          2.2
Pavarde1900         Vardas1900          4.2
Pavarde1901         Vardas1901          4.2
Pavarde1902         Vardas1902          3.4
Pavarde1907         Vardas1907          3.6
Pavarde1908         Vardas1908          3.8
Pavarde1909         Vardas1909          2.8
Pavarde1910         Vardas1910          2.6
Pavarde1914         Vardas1914          4
Pavarde1916         Vardas1916          4.2
Pavarde1918         Vardas1918          1.8
Pavarde1927         Vardas1927          4.8
Pavarde1930         Vardas1930          2.6
Pavarde1932         Vardas1932          3
Pavarde1933         Vardas1933          4
Pavarde1937         Vardas1937          3.2
Pavarde1939         Vardas1939          4.2
Pavarde1941         Vardas1941          4.2
Pavarde1943         Vardas1943          2.2
Pavarde1944         Vardas1944          3.8
Pavarde1947         Vardas1947          3.2
Pavarde1948         Vardas1948          3.2
Pavarde1950         Vardas1950          2.8
Pavarde1958         Vardas1958          4.6
Pavarde1959         Vardas1959          2.8
Pavarde1960         Vardas1960          3.2
Pavarde1961         Vardas1961          4.6
Pavarde1963         Vardas1963          4
Pavarde1965         Vardas1965          3.6
Pavarde1967         Vardas1967          3
Pavarde1971         Vardas1971          3.8
Pavarde1972         Vardas1972          3.6
Pavarde1977         Vardas1977          2.6
Pavarde1978         Vardas1978          4.8
Pavarde1979         Vardas1979          3.4
Pavarde1987         Vardas1987          2.2
Pavarde1988         Vardas1988          2.6
Pavarde1989         Vardas1989          3.6
Pavarde1992         Vardas1992          3
Pavarde1994         Vardas1994          3.2
Pavarde1995         Vardas1995          1.4
Pavarde1998         Vardas1998          4.8
Pavarde2002         Vardas2002          4.8
Pavarde2003         Vardas2003          4.8
Pavarde2004         Vardas2004          3
Pavarde2005         Vardas2005          3.6
Pavarde2007         Vardas2007          2.8
Pavarde2008         Vardas2008          2.4
Pavarde2016         Vardas2016          3.4
Pavarde2017         Vardas2017          3.2
Pavarde2019         Vardas2019          1.8
Pavarde2029         Vardas2029          2.2
Pavarde2031         Vardas2031          4
Pavarde2034         Vardas2034          2.2
Pavarde2035         Vardas2035          2.8
Pavarde2036         Vardas2036          3.2
Pavarde2037         Vardas2037          4.6
Pavarde2039         Vardas2039          2.2
Pavarde2048         Vardas2048          4.2
Pavarde2051         Vardas2051          4.2
Pavarde2052         Vardas2052          2.2
Pavarde2054         Vardas2054          3.4
Pavarde2055         Vardas2055          2.8
Pavarde2061         Vardas2061          4.8
Pavarde2070         Vardas2070          3.8
Pavarde2074         Vardas2074          3
Pavarde2078         Vardas2078          3.8
Pavarde2080         Vardas2080          4.4
Pavarde2081         Vardas2081          2.2
Pavarde2083         Vardas2083          3
Pavarde2084         Vardas2084          4.6
Pavarde2086         Vardas2086          3
Pavarde2089         Vardas2089          4.8
Pavarde2091         Vardas2091          3.2
Pavarde2093         Vardas2093          3.2
Pavarde2094         Vardas2094          2.8
Pavarde2099         Vardas2099          3.8
Pavarde2100         Vardas2100          2.6
Pavarde2102         Vardas2102          3.4
Pavarde2104         Vardas2104          3.2
Pavarde2110         Vardas2110          3.8
Pavarde2112         Vardas2112          4.6
Pavarde2114         Vardas2114          4
Pavarde2115         Vardas2115          2.6
Pavarde2117         Vardas2117          2.6
Pavarde2118         Vardas2118          4.8
Pavarde2119         Vardas2119          2.6
Pavarde2123         Vardas2123          3.4
Pavarde2126         Vardas2126          2.6
Pavarde2127         Vardas2127          2.2
Pavarde2128         Vardas2128          2.6
Pavarde2132         Vardas2132          4
Pavarde2133         Vardas2133          4.8
Pavarde2137         Vardas2137          3.2
Pavarde2139         Vardas2139          4.2
Pavarde2145         Vardas2145          3
Pavarde2146         Vardas2146          3.4
Pavarde2147         Vardas2147          2.2
Pavarde2148         Vardas2148          3.2
Pavarde2150         Vardas2150          4
Pavarde2152         Vardas2152          3.4
Pavarde2153         Vardas2153          4.2
Pavarde2156         Vardas2156          3.2
Pavarde2158         Vardas2158          2.6
Pavarde2160         Vardas2160          4.6
Pavarde2161         Vardas2161          2.6
Pavarde2169         Vardas2169          4
Pavarde2175         Vardas2175          2.8
Pavarde2176         Vardas2176          3.2
Pavarde2178         Vardas2178          3.2
Pavarde2181         Vardas2181          2.6
Pavarde2182         Vardas2182          3.4
Pavarde2183         Vardas2183          3.6
Pavarde2185         Vardas2185          2.2
Pavarde2188         Vardas2188          4.6
Pavarde2189         Vardas2189          2.2
Pavarde2190         Vardas2190          4.4
Pavarde2193         Vardas2193          4.6
Pavarde2194         Vardas2194          2.2
Pavarde2198         Vardas2198          2.6
Pavarde2199         Vardas2199          4.8
Pavarde2201         Vardas2201          3.6
Pavarde2207         Vardas2207          3.2
Pavarde2209         Vardas2209          2.6
Pavarde2213         Vardas2213          2.2
Pavarde2215         Vardas2215          2.2
Pavarde2217         Vardas2217          2.2
Pavarde2220         Vardas2220          4.8
Pavarde2221         Vardas2221          3.4
Pavarde2224         Vardas2224          2.2
Pavarde2225         Vardas2225          3.6
Pavarde2226         Vardas2226          2.8
Pavarde2227         Vardas2227          3.2
Pavarde2229         Vardas2229          4
Pavarde2235         Vardas2235          4.8
Pavarde2240         Vardas2240          4.4
Pavarde2241         Vardas2241          3.6
Pavarde2244         Vardas2244          1.8
Pavarde2246         Vardas2246          2.6
Pavarde2247         Vardas2247          3.6
Pavarde2248         Vardas2248          3.4
Pavarde2249         Vardas2249          4
Pavarde2251         Vardas2251          4.8
Pavarde2252         Vardas2252          4.2
Pavarde2253         Vardas2253          4.6
Pavarde2254         Vardas2254          3.6
Pavarde2256         Vardas2256          3
Pavarde2258         Vardas2258          3.4
Pavarde2263         Vardas2263          4.4
Pavarde2265         Vardas2265          3.6
Pavarde2266         Vardas2266          3.6
Pavarde2267         Vardas2267          4
Pavarde2272         Vardas2272          3.8
Pavarde2273         Vardas2273          4.4
Pavarde2277         Vardas2277          4.8
Pavarde2281         Vardas2281          4
Pavarde2283         Vardas2283          3.4
Pavarde2285         Vardas2285          2.6
Pavarde2286         Vardas2286          3
Pavarde2288         Vardas2288          4.4
Pavarde2290         Vardas2290          3.4
Pavarde2292         Vardas2292          4.6
Pavarde2295         Vardas2295          4.4
Pavarde2297         Vardas2297          2.8
Pavarde2299         Vardas2299          4.2
Pavarde2303         Vardas2303          3.2
Pavarde2306         Vardas2306          2.8
Pavarde2308         Vardas2308          2.2
Pavarde2309         Vardas2309          3
Pavarde2315         Vardas2315          4.6
Pavarde2317         Vardas2317          3.2
Pavarde2318         Vardas2318          2.6
Pavarde2322         Vardas2322          4.4
Pavarde2324         Vardas2324          4
Pavarde2325         Vardas2325          3.6
Pavarde2327         Vardas2327          4
Pavarde2329         Vardas2329          3.2
Pavarde2332         Vardas2332          3.4
Pavarde2334         Vardas2334          3.8
Pavarde2335         Vardas2335          3.8
Pavarde2336         Vardas2336          3.8
Pavarde2341         Vardas2341          3
Pavarde2342         Vardas2342          4.2
Pavarde2346         Vardas2346          4
Pavarde2350         Vardas2350          4.2
Pavarde2352         Vardas2352          3.2
Pavarde2353         Vardas2353          4
Pavarde2357         Vardas2357          4.4
Pavarde2358         Vardas2358          2.4
Pavarde2360         Vardas2360          3.4
Pavarde2362         Vardas2362          3.6
Pavarde2365         Vardas2365          3.8
Pavarde2369         Vardas2369          2.6
Pavarde2375         Vardas2375          3.2
Pavarde2376         Vardas2376          4.2
